"title","release","day_audience","total_audience","day23_audience","total23_audience","day23_screen","screen","Nationality","distributor","grade","genre","director","actor","date","day","weekday","dire_score","agency_score","actors_score","expect","Netizen_score","ranks_sum","SF","family","horror","documentary","drama","romance","musical","mystery","crime","historyy","western","adult","thrill","animation","action","adventure","war","comedy","fantasy","X18","all","X15","USA","KOR","first_day_audience","holiday"
"판도라","2016-12-07",3988,4574195,46957,4153793,519,1029,"한국","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","드라마,스릴러","박정우","김남길,김영애,문정희,정진영,이경영,강신일,김대명,유승목,김주현,김명민,김동우,김선형,김승배,김영준,김재민,김정훈,김태영,김태현,김태훈,박기태,박선희,박준영,이경재,최우성","2017-01-15",40,"일요일",2,3,32,"8,338",8.33,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,173024,0
"퍼시잭슨과번개도둑","2010-02-11",75,1845687,6254,1753981,235,299,"미국","이십세기폭스코리아(주)","12세이상관람가","판타지,어드벤처","크리스콜럼버스","로건레먼,피어스브로스넌,우마서먼,숀빈,로자리오도슨,케빈맥키드","2010-03-22",40,"월요일",1,3,1,"0",6.47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,88956,1
"퍼시픽림업라이징","2018-03-21",40,1076918,19,1075085,6,1106,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","액션,어드벤처,SF","스티븐S.드나이트","존보예가,스콧이스트우드,케일리스패니,아드리아아르조나,번고먼,찰리데이,경첨,키쿠치린코","2018-04-29",40,"일요일",2,3,3,"3,690",6.75,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,115063,0
"퍼펙트게임","2011-12-21",3148,1503914,20787,1264843,248,395,"한국","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","드라마","박희곤","조승우,양동근,최정원,임지훈,김동희,허형규,박용규,신준호,최지훈,조찬형,차현우,한준혁,박정수,박정식,박현용,안준석,안태운,권승현,주아영,김기홍,이만규,서상화,문용식,문종헌,이명자,장원석,민정기,원희,최대영,곽병민,이상하,곽중훈,최민철,윤상일,최상호,김성태,구종률,이선진,이성수,오성진,김창후,박수진,박수환,최용규,최은,김우상,김지만,조진웅,장경아,김병옥,손병호,신현종,오정세,이병준,나윤성,최일화","2012-01-29",40,"일요일",2,4,7,"0",8.93,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97970,1
"페르디난드","2018-01-03",120,534176,1009,528333,23,496,"미국","이십세기폭스코리아(주)","전체관람가","애니메이션,어드벤처,코미디","카를로스살다나","존시나,케이트맥키넌,데이빗테넌트,바비카나베일,미구엘앙겔실베스트르,지나로드리게즈","2018-02-11",40,"일요일",0,3,0,"835",8.88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,57302,0
"페르시아의왕자시간의모래","2010-05-27",138,1970439,11054,1890704,219,512,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","12세이상관람가","액션,어드벤처,판타지","마이크뉴웰","제이크질렌할,젬마아터튼,벤킹슬리","2010-07-05",40,"월요일",2,3,1,"0",8.68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,84676,0
"평행이론","2010-02-18",10,921068,6129,865509,163,238,"한국","씨제이엔터테인먼트","15세이상관람가","스릴러,액션,드라마,미스터리","권호영","지진희,심호성,이종혁,하정우,윤세아,박병은,강동우,권정민,서강호,장원석,박경원,이훈재,박상혁,오성진,오현경,최은찬,김태훈,신정만,박사랑,유하복","2010-03-29",40,"월요일",0,4,5,"0",6.9,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,49580,0
"포켓몬더무비XY후파광륜의초마신","2015-12-23",59,300466,134,298566,6,305,"일본","(주)이수C&E","전체관람가","애니메이션,어드벤처,판타지","유야마쿠니히코",NA,"2016-01-31",40,"일요일",0,1,0,"5,689",8.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,12495,0
"포켓몬스터DP아르세우스초극의시공으로","2009-12-24",101,337547,1718,309120,39,70,"일본","실버스푼","전체관람가","애니메이션,어드벤처,판타지,액션","유야마쿠니히코","오오타니이쿠에","2010-02-01",40,"월요일",0,0,0,"0",8.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,26124,0
"포화속으로","2010-06-16",14468,3307797,36264,2612660,342,602,"한국","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","드라마,전쟁","이재한","차승원,권상우,최승현,김승우,김혜성,신현탁,문재원,김득겸,신경선,추종범,홍성진,신성현,김윤성,장문석,김한준,황승현,황유현,김동윤,김동범,서승택,김경주,김대연,김규호,채호병,김태환,유승현,유영준,최민석,유한솔,윤승훈,장현근,이성문,정경일,윤진태,이세진,정재훈,정준혁,김정섭,김수형,김승환,이경현,이현종,고은총,이동훈,박진희,데이비드맥기니스,남태부","2010-07-25",40,"일요일",2,4,13,"0",8.22,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,261534,0
"표적","2014-04-30",28,2841031,16727,2663847,358,576,"한국","씨제이이앤엠(주)","15세이상관람가","액션,드라마","창","류승룡,유준상,이진욱,김성령,조여정,조은지,진구,강구현,배정현,서동필,임일규,정순태,홍성민,김동준,김대명,김영재,이현욱,장준녕","2014-06-08",40,"일요일",2,4,20,"1,717",7.5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,112848,0
"푸시","2009-03-19",7,715878,2427,698305,137,248,"미국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","SF,스릴러,드라마","폴맥기건","크리스에반스,다코타패닝,카밀라벨","2009-04-27",40,"월요일",0,4,1,"0",6.7,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,44328,0
"풍산개","2011-06-23",17,713854,5910,687850,103,238,"한국","(주)넥스트엔터테인먼트월드(NEW)","청소년관람불가","드라마","전재홍","윤계상,김규리,박장면,김영훈,박지선,한기중,최무성,최석준,김재원,이혜성,유순철,유순철,진선규,김종수,배용근,유하복","2011-08-01",40,"월요일",0,3,2,"0",6.99,1.857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,42693,0
"프롬파리위드러브","2010-03-11",3,369384,71,368815,10,274,"프랑스","㈜케이디미디어","청소년관람불가","액션,스릴러,범죄","피에르모렐","존트라볼타,조나단리스마이어스","2010-04-19",40,"월요일",0,0,1,"0",7.13,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,25999,0
"프리덤","2015-11-19",159,105024,932,86593,27,96,"미국","(주)씨타마운틴픽쳐스","12세이상관람가","드라마,가족","피터쿠센스","쿠바구딩주니어,베르나르드포처,윌리엄새들러","2015-12-28",40,"월요일",0,0,0,"786",7.33,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10607,0
"프리즌","2017-03-23",212,2930828,20584,2791915,472,909,"한국","(주)쇼박스","청소년관람불가","범죄,액션","나현","한석규,김래원,정웅인,조재윤,신성록,곽민호","2017-05-01",40,"월요일",1,4,13,"8,022",7.59,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,276490,0
"플로렌스","2016-08-24",5,139586,134,137802,4,382,"영국","(주)이수C&E","15세이상관람가","드라마","스티븐프리어스","메릴스트립,휴그랜트","2016-10-02",40,"일요일",0,1,3,"756",8.44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19711,1
"피에타","2012-09-06",201,600693,7474,560058,142,153,"한국","(주)넥스트엔터테인먼트월드(NEW)","청소년관람불가","드라마","김기덕","조민수,이정진,권세인,강승헌,김순모,허준석,김재원,권율,손종학,유하복","2012-10-15",40,"월요일",0,3,2,"0",7.82,1.429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10028,1
"피터래빗","2018-05-16",688,387543,176,375358,22,384,"미국","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점","전체관람가","애니메이션,가족","윌글럭","도널글리슨,로즈번,샘닐","2018-06-24",40,"일요일",0,1,5,"204",8.89,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,5836,0
"하녀","2010-05-13",54,2265973,12423,2195271,262,480,"한국","(주)싸이더스","청소년관람불가","스릴러,멜로/로맨스","임상수","전도연,이정재,윤여정,서우,박지영,안서현,황정민,문소리,신재민,박지선,박지선,김지선,전신환","2010-06-21",40,"월요일",2,2,12,"0",5.64,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,158189,0
"하늘에서음식이내린다면","2010-02-11",23,652716,315,633829,52,261,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","전체관람가","애니메이션,가족","필로드,크리스밀러","빌헤이더,제임스칸,앤디샘버그,안나패리스","2010-03-22",40,"월요일",2,3,0,"0",8.26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,19997,1
"하늘에서음식이내린다면2","2013-11-21",192,797657,5058,687030,127,309,"미국","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)","전체관람가","애니메이션,코미디,가족","코디카메론,크리스피언","빌헤이더,안나패리스,닐패트릭해리스","2013-12-30",40,"월요일",0,2,0,"0",8.15,1.143,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,11701,0
"하늘을걷는남자","2015-10-28",38,238205,87,236510,2,379,"미국","유니버설픽쳐스인터내셔널코리아(유)","12세이상관람가","드라마","로버트저메키스","조셉고든레빗,벤킹슬리,샬롯르본","2015-12-06",40,"일요일",0,3,6,"1,338",8.43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20529,0
"하모니","2010-01-28",8546,2910665,47620,2274002,278,360,"한국","씨제이엔터테인먼트","12세이상관람가","드라마","강대규","김윤진,김호연,나문희,강예원,이다희,장영남,박준면,정수영,손미희,정혜원,홍민기,김원영,신정원,김해용,박지연,서동현,박란,유정민,이효준,임채연,윤익준,윤정빈,박선희,오은미,정재민,염은하,최은찬,전수지,김양성,김현수,김재화","2010-03-08",40,"월요일",1,4,3,"0",9.06,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101337,1
"하울링","2012-02-16",2,1612525,3657,1583633,238,475,"한국","씨제이이앤엠(주)","15세이상관람가","범죄,드라마","유하","송강호,이여진,이나영,박민규,이민호,임현성,정진,조은별,주영민,한민혁,이승현,이종혁,박정률,박진우,신정근,이민아,조영진,남보라","2012-03-26",40,"월요일",3,4,12,"0",6.79,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,108859,0
"한공주","2014-04-17",132,223852,3323,203181,112,203,"한국","CGV아트하우스","청소년관람불가","드라마","이수진","천우희,우혜진,정인선,김소영,강대현,백지원,임동석,장순호,전준영,정한빈,이상헌,이슬,이연주,이은주,이재민,김다현,김용국,지수,김태윤,김현준,민경진,동현배,이영란,유승목","2014-05-26",40,"월요일",0,2,0,"1,496",8.79,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13465,0
"해결사","2010-09-09",471,1841190,13941,1684112,268,1,"한국","(주)넥스트엔터테인먼트월드(NEW),(주)에스비에스콘텐츠허브","15세이상관람가","액션,스릴러","권혁재","이영수,설경구,이정진,오달수,주진모,문정희,송새벽,김형주,황병국,서동필,김재민,박연정,김정석,이영훈,이준규,이재인,이종석,박진우,이무생,조영진","2010-10-18",40,"월요일",1,3,11,"0",7.56,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,91601,1
"해리포터와죽음의성물1","2010-12-15",2676,2837175,14622,2656195,264,583,"미국","워너브러더스코리아(주)","전체관람가","미스터리,판타지","데이빗예이츠","다니엘래드클리프,엠마왓슨,루퍼트그린트","2011-01-23",40,"일요일",3,4,9,"0",8.2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,146503,0
"해리포터와죽음의성물2","2011-07-13",2946,4390333,47161,4089428,384,653,"미국","워너브러더스코리아(주)","전체관람가","판타지,미스터리","데이빗예이츠","다니엘래드클리프,엠마왓슨,루퍼트그린트","2011-08-21",40,"일요일",3,4,12,"0",9.31,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,231106,0
"해리포터와혼혈왕자","2009-07-15",147,2957495,7806,2907993,174,590,"미국","워너브러더스코리아(주)","전체관람가","어드벤처,액션,가족","데이빗예이츠","다니엘래드클리프,엠마왓슨,루퍼트그린트","2009-08-23",40,"일요일",3,4,6,"0",6.83,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,279483,0
"해빙","2017-03-01",70,1204052,38,1203218,5,828,"한국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","스릴러","이수연","조진웅,신구,김대명,송영창,이청아,윤세아","2017-04-09",40,"일요일",1,4,14,"8,972",6.5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,389152,0
"해운대","2009-07-22",163197,10584271,154750,8149875,503,537,"한국","씨제이엔터테인먼트","12세이상관람가","액션,드라마,어드벤처","윤제균","설경구,하지원,박중훈,엄정화,이민기,강대규,김원영,김유빈,신정원,성유경,박재홍,황인준,나승현,김인호,근휘,김재경,장원준,임동우,김정곤,정종원,이지애,이태영,최재섭,장명갑,지대한,천보근,박영수","2009-08-30",40,"일요일",2,4,11,"0",7.48,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,185599,0
"해적바다로간산적","2014-08-06",82392,8362672,94748,6420235,614,786,"한국","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","어드벤처","이석훈","김남길,손예진,유해진,이경영,오달수,김태우,박철민,신정근,김원해,조달환,조희봉,정성화,최진리,이이경,강대욱,서왕석,서재현,서진석,서현석,성호제,송용호,심윤보,엄세현,유민경,이동철,장지웅,정경우,차민호,권성영,김경식,김기환,김대현,김재학,김주동,김준아,김한준,도현운,안내상,이대연,전배수,김강일","2014-09-14",40,"일요일",3,4,28,"4,941",8.27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,308780,1
"해피데스데이","2017-11-08",20,1382490,5033,1351004,269,472,"미국","유니버설픽쳐스인터내셔널코리아(유)","15세이상관람가","공포(호러),미스터리,스릴러","크리스토퍼랜던","제시카로테,이스라엘브로우사드","2017-12-17",40,"일요일",1,3,0,"3,317",8.22,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,45647,0
"핸드폰","2009-02-19",19,622457,1473,611213,65,357,"한국","에스케이텔레콤(주)","청소년관람불가","스릴러","김한민","엄태웅,박용우,박솔미,한혜영,조문희,박인정,김유석,이세나,김한민,노수정,변승민,이명선,유은정,최성순,김태곤,유지연,양승훈,이승준,이채은,전배수,서우,김강현,김병춘,박길수","2009-03-30",40,"월요일",2,2,6,"0",7.25,1.286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,58463,0
"허트로커","2010-04-22",39,173381,150,172613,3,162,"미국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","드라마,전쟁","캐서린비글로우","제레미레너,안소니마키,브라이언게라그티,크리스찬카마고","2010-05-31",40,"월요일",0,3,0,"0",8.39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,15180,0
"헤이트풀8","2016-01-07",84,119069,114,116598,3,153,"미국","(주)누리픽쳐스","청소년관람불가","액션,스릴러,서부극(웨스턴)","쿠엔틴타란티노","사무엘L.잭슨,커트러셀,제니퍼제이슨리,월튼고긴스,데미안비쉬어,팀로스,마이클매드슨,브루스던,채닝테이텀","2016-02-15",40,"월요일",0,1,8,"973",8.42,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,12268,1
"헬로우고스트","2010-12-22",6608,2983402,33247,2443288,302,435,"한국","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","코미디,드라마","김영탁","차태현,강예원,이문수,고창석,장영남,천보근,신성일,이창수,라미란,이한위,조덕제,박길수,안길강","2011-01-30",40,"일요일",2,3,5,"0",8.87,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,78134,0
"헬머니","2015-03-05",9,522863,1945,510432,101,368,"한국","(주)넥스트엔터테인먼트월드(NEW)","청소년관람불가","코미디","신한솔","김수미,정만식,김정태,이태란,홍성덕,박승찬,이형빈,강경탁,임재수,박은영,박지영,박혜진,정진혁,채승훈,선현철,손재영,김달선,유병선,유용욱,윤수진,이강철,이규섭,김홍파,한진원,이성민,이승준,이영은,이영은,이은미,김지훈,김원해,이승천,박준금,정혜선,김영옥,길해연,지대한,조영진,장원영,권병길,박충선","2015-04-13",40,"월요일",1,3,17,"6,556",6.81,1.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,39840,0
"헬프","2011-11-03",320,153098,2232,135788,35,149,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","전체관람가","드라마","테이트테일러","마이크보겔,브라이스달라스하워드,웨스차담,엠마스톤,씨씨스페이식","2011-12-12",40,"월요일",0,3,1,"0",9.39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17425,0
"형","2016-11-23",123,2979782,26085,2807606,464,744,"한국","씨제이이앤엠(주)","12세이상관람가","코미디,드라마","권수경","조정석,도경수,박신혜,권지훈,김승아,김진희,이연수","2017-01-01",40,"일요일",2,4,7,"25,600",8.34,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,96397,0
"호빗다섯군대전투","2014-12-17",307,2835800,7808,2771706,175,900,"미국","워너브러더스코리아(주)","12세이상관람가","어드벤처,판타지","피터잭슨","마틴프리먼,이안맥켈런,리차드아미티지,케이트블란쳇,올랜도블룸,크리스토퍼리,휴고위빙,에반젤린릴리","2015-01-25",40,"일요일",3,4,20,"16,936",8.48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,190950,0
"호빗뜻밖의여정","2012-12-13",236,2817262,16651,2713408,262,1011,"미국","워너브러더스코리아(주)","12세이상관람가","어드벤처,판타지","피터잭슨","마틴프리먼,이안맥켈런,리차드아미티지,케이트블란쳇,크리스토퍼리,일라이저우드,앤디서키스,휴고위빙,베네딕트컴버배치","2013-01-21",40,"월요일",3,4,9,"0",8.42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,159130,0
"호빗스마우그의폐허","2013-12-12",461,2280155,12827,2175516,170,747,"미국","워너브러더스코리아(주)","12세이상관람가","어드벤처,드라마,판타지","피터잭슨","마틴프리먼,베네딕트컴버배치,케이트블란쳇,올랜도블룸,리차드아미티지,루크에반스,휴고위빙,크리스토퍼리,에반젤린릴리","2014-01-20",40,"월요일",3,4,14,"0",8.48,1.857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,140399,0
"혹성탈출반격의서막","2014-07-10",48,4002412,14439,3952110,157,793,"미국","이십세기폭스코리아(주)","12세이상관람가","액션,드라마,SF,스릴러","맷리브스","앤디서키스,게리올드만,제이슨클락","2014-08-18",40,"월요일",2,3,4,"2,984",8.53,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,202713,0
"혹성탈출종의전쟁","2017-08-15",25,2049810,982,2043908,53,1,"미국","이십세기폭스코리아(주)","12세이상관람가","액션,어드벤처,드라마,SF","맷리브스","앤디서키스,우디해럴슨,스티브잔,주디그리어,타이올슨,채드룩,티모시웨버,마이클아담스웨이트,라우로차트랜드,스티브바란칙","2017-09-23",40,"토요일",2,3,8,"6,877",7.92,1.857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,574731,0
