"title","release","day_audience","total_audience","release_audience","screen","Nationality","distributor","grade","genre","director","actor","date","day","weekday","holiday","agency_score","dire_score","expect","Netizen_score","actors_score","SF","family","horror","documentary","drama","romance","musical","mystery","crime","historyy","western","adult","thrill","animation","action","adventure","war","comedy","fantasy","X18","all","X15","USA","KOR","first_day_audience","holiday"
"크레이지","2010-04-08",1050,142314,10433,191,"미국","(주)넥스트엔터테인먼트월드(NEW)","청소년관람불가","공포(호러),SF,스릴러","브렉에이즈너","티모시올리펀트,라다미첼,조앤더슨,다니엘파나베이커","2010-04-25",18,"일요일",0,3,0,"0",7.25,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10437,0
"크로니클","2012-03-15",2410,381430,31489,297,"미국","이십세기폭스코리아(주)","15세이상관람가","액션,스릴러","조쉬트랭크","데인드한,알렉스러셀,마이클B.조던,애슐리힌쇼","2012-04-01",18,"일요일",0,3,0,"0",7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,35865,0
"크루즈패밀리","2013-05-16",45849,672102,14114,348,"미국","씨제이이앤엠(주)","전체관람가","애니메이션,가족,코미디","커크드미코,크리스샌더스","니콜라스케이지,라이언레놀즈,엠마스톤,캐서린키너,클락듀크,클로리스리치먼","2013-06-02",18,"일요일",0,4,0,"0",9.25,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,86753,0
"크리스마스캐롤","2009-11-26",23098,317603,14163,150,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","전체관람가","애니메이션,드라마,가족,판타지","로버트저메키스","짐캐리,게리올드만,콜린퍼스,로빈라이트","2009-12-13",18,"일요일",0,3,0,"0",8.2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,14805,0
"클라우드아틀라스","2013-01-09",1750,446432,43541,379,"미국","(주)넥스트엔터테인먼트월드(NEW)","청소년관람불가","SF,판타지","앤디워쇼스키,라나워쇼스키,톰튀크베어","톰행크스,할리베리,휴그랜트,배두나,짐스터게스,벤위쇼,휴고위빙,수잔서랜든","2013-01-26",18,"토요일",0,3,0,"0",8.22,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,47268,0
"클로버필드10번지","2016-04-07",3063,353969,33023,489,"미국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","미스터리,스릴러","댄트라첸버그","메리엘리자베스윈스티드,존굿맨,존갤러거주니어","2016-04-24",18,"일요일",0,4,0,"1,517",7.57,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,53444,0
"클로이","2010-02-25",210,126398,11601,176,"프랑스","(주)시너지하우스(시너지)","청소년관람불가","드라마,스릴러","아톰에고이안","줄리안무어,리암니슨,아만다사이프리드","2010-03-14",18,"일요일",0,2,0,"0",7.76,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13706,0
"키친","2009-02-05",274,139657,17588,177,"한국","실버스푼","15세이상관람가","멜로/로맨스","홍지영","김태우,신민아,주지훈,안혜경,김정현,민성욱,전혜진","2009-02-22",18,"일요일",0,0,2,"0",6.34,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17594,0
"킥애스영웅의탄생","2010-04-22",243,150600,13343,213,"영국","롯데쇼핑㈜롯데엔터테인먼트","청소년관람불가","액션,어드벤처,코미디","매튜본","애런존슨,클로이모레츠,니콜라스케이지,마크스트롱","2010-05-09",18,"일요일",0,4,2,"0",8.48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,13769,0
"킬러스","2010-09-02",566,318238,26254,254,"미국","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","액션,코미디,멜로/로맨스","로버트루게틱","애쉬튼커처,캐서린헤이글","2010-09-19",18,"일요일",0,3,0,"0",7.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,30228,0
"킬러엘리트","2011-09-22",428,164451,16920,232,"미국","에스케이텔레콤(주)","청소년관람불가","스릴러,액션","개리맥켄드리","로버트드니로,클라이브오웬,제이슨스타뎀","2011-10-09",18,"일요일",0,2,0,"0",7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,22425,0
"킬러의보디가드","2017-08-30",49277,1452955,123601,380,"미국","TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹","15세이상관람가","액션,코미디","패트릭휴즈","라이언레놀즈,사무엘L.잭슨,셀마헤이엑,게리올드만","2017-09-16",18,"토요일",0,1,1,"3,566",8.4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,139677,0
"킹스맨골든서클","2017-09-27",63696,4758630,481948,1687,"미국","이십세기폭스코리아(주)","청소년관람불가","액션,어드벤처,코미디","매튜본","콜린퍼스,줄리안무어,태런에저튼,마크스트롱,할리베리,엘튼존,채닝테이텀,제프브리지스","2017-10-14",18,"토요일",1,3,2,"24,898",8.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,487683,1
"킹스맨시크릿에이전트","2015-02-11",252343,3146787,78058,510,"미국","이십세기폭스코리아(주)","청소년관람불가","액션,스릴러","매튜본","콜린퍼스,태런에저튼,사무엘L.잭슨,마이클케인","2015-02-28",18,"토요일",1,3,2,"2,480",8.82,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,84476,1
"킹스스피치","2011-03-17",33071,693409,26011,282,"영국","(주)화앤담이엔티","12세이상관람가","드라마","톰후퍼","콜린퍼스,제프리러쉬,헬레나본햄카터","2011-04-03",18,"일요일",0,0,1,"0",8.28,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52873,0
"킹아서제왕의검","2017-05-17",83,415197,31067,554,"영국","워너브러더스코리아(주)","12세이상관람가","판타지,액션,어드벤처","가이리치","찰리허냄,주드로,에릭바나,에이단길렌,디몬하운수,아스트리드베흐제-프리스베,애나벨월리스,케이티맥그라스","2017-06-03",18,"토요일",0,4,2,"1,115",7.79,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,88504,0
"킹콩을들다","2009-07-01",68981,969852,25215,378,"한국","(주)넥스트엔터테인먼트월드(NEW)","전체관람가","드라마","박건용","이범수,조안,김민영,송재희,박준규,박지은,박진희,박찬희,김범식,김기준,이범렬,이범석,최규영,유나리,박기영,이희경,장미성,전병관,임동찬,임동철,최영주,이주일,이창호,이인자,이종희,변희봉,신정근,기주봉,우현","2009-07-18",18,"토요일",0,3,1,"0",9.23,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,40548,0
"타워","2012-12-25",97188,4039572,431704,597,"한국","씨제이이앤엠(주)","12세이상관람가","드라마","김지훈","설경구,손예진,김상경,김인권,도지한,안성기,이한위,김성오,송재호,차인표,박철민,조민아,권현상,박정학,임경만,장혜리,조윤경,배진호,안용우,전배수,이창용,박영수","2013-01-11",18,"금요일",0,4,2,"0",8.04,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,553236,0
"타이탄","2010-04-01",97403,2317434,148355,610,"미국","워너브러더스코리아(주)","12세이상관람가","액션,어드벤처,판타지","루이스리테리어","랄프파인즈,샘워싱턴,리암니슨,알렉사다바로스,젬마아터튼","2010-04-18",18,"일요일",0,4,0,"0",6.31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,148411,0
"타이탄의분노","2012-03-29",3813,885251,71799,505,"미국","워너브러더스코리아(주)","12세이상관람가","액션,판타지","조나단리브스만","샘워싱턴,리암니슨,랄프파인즈,로자문드파이크,대니허스튼","2012-04-15",18,"일요일",0,4,1,"0",6.84,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,72102,0
"타잔3D","2014-01-09",7493,590861,40777,389,"독일","(주)싸이더스","전체관람가","애니메이션,액션,어드벤처","라인하드클루스","켈란루츠,스펜서로크","2014-01-26",18,"일요일",0,2,0,"0",7.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,44216,0
"타짜-신의손","2014-09-03",90421,3499316,201749,768,"한국","롯데쇼핑㈜롯데엔터테인먼트,(주)싸이더스","청소년관람불가","드라마","강형철","최승현,신세경,곽도원,유해진,김윤석,이하늬,김인권,이경영,고수희,오정세,박효주,백승찬,양성우,우민호,윤지환,이승원,이승훈,이영민,이원호,정동근,조연우,한준우,곽수정,홍승철,황현서,김도엽,김원영,김장미,문도선,이준혁,김새벽,배유람,안재홍,이동휘,김원해,최종률","2014-09-20",18,"토요일",1,4,3,"7,157",7.27,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,218552,1
"탐정더비기닝","2015-09-24",63077,2412727,50533,486,"한국","씨제이이앤엠(주)","15세이상관람가","코미디,범죄","김정훈","권상우,성동일,박해준,이승준,조복래,오정세,박준면,이일화,서영희,강민지,홍서현,천유나,차승연,정종훈,정승연,이현기,이찬희,김승배,김은지,김태훈,김하늘,김희영,모일영,박민철,박성일,박시영,박지혜,최성원,홍은택,이해영,지대한","2015-10-11",18,"일요일",1,4,2,"3,319",8.47,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,75308,1
"탐정리턴즈","2018-06-13",182557,2677427,235184,971,"한국","씨제이이앤엠(주)","15세이상관람가","코미디,범죄","이언희","권상우,성동일,이광수,서영희,이일화,남명렬,손담비,최성원,김동욱,박성일","2018-06-30",18,"토요일",0,4,2,"760",8.43,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,251142,0
"탐정홍길동사라진마을","2016-05-04",34193,1352579,82893,669,"한국","씨제이이앤엠(주)","15세이상관람가","드라마,액션","조성희","이제훈,김성균,박근형,정성화,고아라,노정의,김하나,유승목,박정원,박지훈,오현암,유정래,윤상훈,이민아,이민지,이상희,정준용","2016-05-21",18,"토요일",0,4,2,"6,179",7.75,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,91973,0
"택시운전사","2017-08-02",371609,9963516,698088,1446,"한국","(주)쇼박스","15세이상관람가","드라마","장훈","송강호,토마스크레취만,유해진,류준열,박혁권,최귀화","2017-08-19",18,"토요일",0,4,3,"45,603",9.06,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,784800,0
"터널","2016-08-10",277047,6027204,379079,820,"한국","(주)쇼박스","12세이상관람가","드라마","김성훈","하정우,배두나,오달수,김종수,임한빈,정민희,송민석,윤성민,이동진,이상희,최춘범,권승구","2016-08-27",18,"토요일",0,4,2,"14,152",8.37,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,399933,0
"터닝메카드W블랙미러의부활","2017-01-18",8184,413883,50159,500,"한국","씨네그루(주)키다리이엔티","전체관람가","애니메이션","홍헌표","소연,윤아영,신용우,장광,강호철,안영미,윤미나","2017-02-04",18,"토요일",1,1,0,"5,861",8.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,51883,1
"터미네이터미래전쟁의시작","2009-05-21",186988,3725038,262434,594,"미국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","SF,액션","맥지","크리스찬베일,샘워싱턴,문블러드굿,안톤옐친","2009-06-07",18,"일요일",0,4,1,"0",8.18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,265001,0
"터미네이터제니시스","2015-07-02",98957,3089108,253699,1086,"미국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","액션,어드벤처,SF,스릴러","앨런테일러","아놀드슈왈제네거,제이슨클락,에밀리아클라크,제이코트니,J.K.시몬스,다요오케니이,맷스미스,코트니B.반스,이병헌,아론V.윌리엄슨","2015-07-19",18,"일요일",0,4,2,"28,154",7.71,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,254698,0
"터보","2013-07-25",53982,1694192,63108,456,"미국","씨제이이앤엠(주)","전체관람가","애니메이션","데이빗소렌","라이언레놀즈,폴지아마티,마이클페나,사무엘L.잭슨,루이스구즈만,스눕독,미쉘로드리게즈","2013-08-11",18,"일요일",0,4,1,"0",9.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,136447,0
"터키","2014-07-31",205,110140,14736,171,"미국","롯데쇼핑㈜롯데엔터테인먼트","전체관람가","애니메이션,코미디","지미헤이워드","우디해럴슨,오웬윌슨","2014-08-17",18,"일요일",0,4,0,"286",8.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,16352,0
"테드황금도시파이티티를찾아서","2012-09-20",5331,202036,2624,172,"스페인","(주)싸이더스","전체관람가","애니메이션","엔리케가토","하동훈,보라","2012-10-07",18,"일요일",1,2,0,"0",7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19617,1
"테이큰2","2012-09-27",19705,2267562,182891,537,"프랑스","이십세기폭스코리아(주)","청소년관람불가","액션,범죄,드라마","올리비에메가턴","리암니슨,매기그레이스,팜키얀센,라드세르베드지야","2012-10-14",18,"일요일",1,3,2,"0",6.98,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,185495,1
"테이큰3","2015-01-01",26579,1973099,321653,614,"미국","이십세기폭스코리아(주)","15세이상관람가","액션,범죄,스릴러","올리비에메가턴","리암니슨,팜케얀센,매기그레이스,존그리스,포레스트휘테커","2015-01-18",18,"일요일",0,3,2,"8,326",7.87,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,467280,0
"토르다크월드","2013-10-30",145922,2474373,114775,612,"미국","소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)","12세이상관람가","액션,어드벤처,판타지","앨런테일러","크리스헴스워스,톰히들스턴,나탈리포트만,스텔란스카스가드,이드리스엘바,안소니홉킨스","2013-11-16",18,"토요일",0,2,2,"0",8.38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,115427,0
"토르라그나로크","2017-10-25",213813,4110091,415741,1601,"미국","월트디즈니컴퍼니코리아유한책임회사","12세이상관람가","액션,어드벤처,판타지,SF","타이카와이티티","크리스헴스워스,톰히들스턴,케이트블란쳇,이드리스엘바,제프골드블럼,테사톰슨,칼어번,마크러팔로,안소니홉킨스","2017-11-11",18,"토요일",0,2,1,"13,239",8.83,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,418252,0
"토르마법망치의전설","2012-02-09",39816,586721,7697,270,"아이슬란드","롯데쇼핑㈜롯데엔터테인먼트,(주)스마일이엔티","전체관람가","애니메이션,어드벤처","오스카요나손,토비젠켈,거나칼슨","하동훈,최효종,김원효,조지훈","2012-02-26",18,"일요일",0,4,0,"0",5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10749,0
"토르천둥의신","2011-04-28",49787,1636113,81994,460,"미국","씨제이이앤엠(주)","12세이상관람가","액션,어드벤처,판타지","케네스브래너","스텔란스카스가드,스튜어트타운젠드,나탈리포트만,크리스헴스워스,안소니홉킨스","2011-05-15",18,"일요일",0,4,1,"0",7.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,81996,0
"토이스토리3","2010-08-05",58558,1316615,110392,353,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","전체관람가","가족,코미디,판타지","리운크리치","톰행크스,조앤쿠삭","2010-08-22",18,"일요일",0,3,0,"0",9.38,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,111254,0
"토탈리콜","2012-08-15",14018,1193718,250229,443,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","15세이상관람가","SF,액션","렌와이즈먼","콜린파렐,케이트베킨세일,제시카비엘","2012-09-01",18,"토요일",0,3,1,"0",8.88,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,257679,0
"톱스타","2013-10-24",241,168897,19375,386,"한국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","드라마","박중훈","엄태웅,김민준,소이현,배중식,서성만,신영선,오형근,유국영,이용민,강구현,권회수,김용진,정용현,김준성,김태환,조명행,조윤선,차상민,최성겸,최성욱,최호,문도선,박희건,강성진,이금희","2013-11-10",18,"일요일",0,4,0,"0",7.39,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,23520,0
"통증","2011-09-07",10958,671118,25231,304,"한국","롯데쇼핑㈜롯데엔터테인먼트","15세이상관람가","멜로/로맨스,드라마","곽경택","정려원,권상우,김민욱,한민혁,서해림,임여문,정진수,이언수,김중탁,이미도,장영남","2011-09-24",18,"토요일",1,4,3,"0",7.8,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,68687,1
"퇴마무녀굴","2015-08-20",184,120600,21790,331,"한국","씨네그루(주)다우기술","15세이상관람가","공포(호러),스릴러","김휘","김성균,유선,천호진,차예련,김혜성,박수민,박시영,임화영,유성훈,윤지민,이상희,이승희,신나리","2015-09-06",18,"일요일",0,1,1,"1,993",6.6,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,25833,0
"투모로우랜드","2015-05-27",135,265292,22850,419,"미국","월트디즈니컴퍼니코리아(주)","12세이상관람가","액션,어드벤처,미스터리,SF","브래드버드","조지클루니,휴로리,브릿로버트슨","2015-06-13",18,"토요일",0,3,2,"1,272",7.26,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,23457,0
"투어리스트","2010-12-09",5432,894587,84722,388,"미국","한국소니픽쳐스릴리징브에나비스타영화㈜","15세이상관람가","드라마,스릴러","플로리안헨켈폰도너스마르크","안젤리나졸리,조니뎁","2010-12-26",18,"일요일",0,3,0,"0",6,9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,84722,0
"투혼","2011-10-06",912,208243,12487,350,"한국","(주)시너지하우스(시너지),롯데쇼핑㈜롯데엔터테인먼트","전체관람가","드라마","김상진","김주혁,김선아,정호진,김효수,김홍균,최인영,최재승,조성진,최정민,김미주,박정훈,황인성,조정민,조지훈,배정훈,김기호,한수희,강성구,서상우,천진호,이상화,이희승,이선호,임성건,최성필,최영웅,최영환,오효진,이찬원,박민영,이현수,김우진,이미도,이선호,이동훈","2011-10-23",18,"일요일",0,4,1,"0",7.94,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29917,0
"툼레이더","2018-03-08",2027,538334,59418,758,"미국","워너브러더스코리아(주)","12세이상관람가","액션,어드벤처","로아우타우","알리시아비칸데르,크리스틴스콧토마스,월튼고긴스,도미닉웨스트,오언조","2018-03-25",18,"일요일",0,4,0,"0",6.84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,60369,0
"툼스톤","2014-09-18",275,241364,25970,367,"미국","(주)인벤트스톤","청소년관람불가","액션,범죄,드라마,미스터리,스릴러","스콧프랭크","리암니슨,보이드홀브룩","2014-10-05",18,"일요일",0,1,0,"1,097",7.56,7,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,26759,0
"트랜센던스","2014-05-14",3514,687052,47918,361,"미국","롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가","SF,액션,드라마","월리피스터","조니뎁,레베카홀,모건프리먼,폴베타니,킬리언머피","2014-05-31",18,"토요일",0,4,0,"2,385",7.95,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,49354,0
"트랜스포머3","2011-06-29",264398,6672746,544995,1245,"미국","씨제이이앤엠(주)","12세이상관람가","액션,어드벤처","마이클베이","조쉬더하멜,존말코비치,로지헌팅턴-휘틀리,샤이아라보프,패트릭뎀시","2011-07-16",18,"토요일",0,4,3,"0",7.07,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,551538,0
